group-12019-08-26 10:26:11.309975, 60
group-12019-08-26 10:26:11.310198, 59
group-12019-08-26 10:26:11.310340, 150
group-12019-08-26 10:26:11.310428, 331
group-12019-08-26 10:26:11.310513, 210
